PULocationID,hour,zone_hour_avg_fare,zone_hour_ride_count,zone_hour_fare_std
159,20,27.336666666666662,12,20.326619060341603
159,21,35.79,7,25.068417713662477
159,22,24.46375,16,11.035145596381287
159,23,19.706111111111113,18,11.540716737293986
16,0,20.490000000000002,7,13.940282158789566
16,1,37.845,4,37.60991225727601
16,2,22.872,5,11.887239797362547
16,3,25.3,1,0.0
16,4,8.3,1,0.0
16,6,32.565,2,27.400387770978718
16,7,31.35,2,37.264527368531056
16,8,29.01142857142857,7,23.147400450569986
16,9,64.97,2,14.184562030602144
16,10,37.0,3,12.72693600203914
16,11,9.155000000000001,2,1.6334166645409258
16,12,29.935,4,27.764525927881426
16,13,39.62,4,21.59806781481467
16,14,55.92666666666667,3,17.268657542881943
16,15,52.614999999999995,2,10.769236277471114
16,16,44.0,2,1.4142135623730951
16,17,47.15,2,12.940054095713817
16,18,44.839999999999996,6,22.76353838927507
16,20,27.540000000000003,3,19.640661903306622
16,21,29.994,5,22.228411549186326
16,22,24.30333333333333,6,14.177593119661273
16,23,17.667142857142856,7,9.24925531107904
160,0,19.529,10,10.255156372392486
160,1,32.855,6,25.28238497452327
160,2,12.120000000000001,2,7.735748186180829
160,3,31.744999999999997,4,10.921784042301269
160,4,32.63375,8,30.022358305341132
160,5,26.472727272727273,11,28.65908829356199
160,6,27.54076923076923,26,16.423596420535162
160,7,32.53774193548387,31,14.146349755249569
160,8,27.917499999999997,28,20.307591651983348
160,9,31.054705882352938,17,20.896935516256644
160,10,23.6275,4,12.645751262775969
160,11,32.8875,4,4.981695661786925
160,12,10.129999999999999,5,7.746844518899292
160,13,31.869999999999997,9,26.085380963290532
160,14,27.349999999999998,9,15.64313987024344
160,15,26.549230769230768,13,15.026200152588176
160,16,42.106249999999996,8,37.08604124677023
160,17,36.02818181818182,11,22.283057159277682
160,18,27.44625,16,20.097786237958317
160,19,5.1466666666666665,3,2.3854838782379844
160,20,24.144117647058824,17,14.414777165648248
160,21,14.391333333333334,15,8.22846702149371
160,22,21.67625,16,13.966558094247848
160,23,21.87153846153846,13,12.02881183253625
161,0,22.338589185829708,1609,11.833625237205805
161,1,23.074232954545455,704,11.722449301169343
161,2,24.259240121580547,329,14.032825379813453
161,3,32.88894409937888,161,23.584497678625794
161,4,47.84758823529412,170,31.66364324610213
161,5,46.79921052631579,228,33.44569152091658
161,6,26.12296875,768,23.976960052085605
161,7,23.709847539847537,1443,19.662515157898177
161,8,23.238254392666157,2618,16.401349757621418
161,9,23.930673890063424,3784,15.741487912775487
161,10,23.685398642917725,4716,14.034932706139504
161,11,23.149882253994953,5945,13.704138086458695
161,12,22.965714285714288,6853,14.073425513922981
161,13,23.29598246518824,7756,14.11801619029399
161,14,23.56382573099415,8550,14.344572187455453
161,15,22.54452636332844,8857,13.00773341671232
161,16,24.38931055709449,9747,12.169302990418934
161,17,24.316605341725168,12393,10.42528735899644
161,18,23.445116532007457,12872,9.265649043473157
161,19,22.985311815671714,10503,8.898611773865664
161,20,21.72111671679441,10307,9.569940612504183
161,21,21.578350922076538,9381,9.723566607377082
161,22,21.476168993387212,6805,9.457381774117385
161,23,20.7861258574411,3353,9.530393072513519
162,0,21.3853431372549,1020,9.46830994470145
162,1,22.066360078277885,511,10.19161129766233
162,2,22.920232558139535,215,11.526743647038506
162,3,25.624228187919464,149,17.234724069691083
162,4,39.668125,144,29.156341319121868
162,5,26.50253768844221,398,21.741250681627
162,6,21.18611231101512,1389,15.60109338162152
162,7,21.441555275325765,2379,14.17727807599261
162,8,21.80008938547486,3580,12.166330650644396
162,9,22.926264353151314,3919,12.42778553156239
162,10,23.08006329113924,4108,12.586580744931616
162,11,22.945268907563026,4760,12.64451978593472
162,12,23.19012404961985,4998,13.325947856583532
162,13,23.95560886359016,4919,14.907436016536149
162,14,23.510924623115578,4975,14.39475159952855
162,15,23.174231207289296,5268,14.315216683810961
162,16,24.376948590381428,6030,12.27620158017257
162,17,24.292488319156583,8347,10.62821536872437
162,18,23.664472541784242,9214,9.533997835521436
162,19,23.01414116977373,7027,9.089173626467014
162,20,21.64529522909778,6351,9.36047027236946
162,21,21.296226917951646,5253,9.614854439783882
162,22,21.196812624395793,3517,9.669495694013289
162,23,21.35517829457364,1935,10.155178772502902
163,0,21.42589063794532,1207,9.958475053325095
163,1,22.89836038961039,616,10.52443033577934
163,2,24.100085714285715,350,12.626346437031291
163,3,31.36463276836158,177,20.069098759197438
163,4,39.48343949044586,157,28.604314398297248
163,5,38.75727678571428,224,29.862104578550152
163,6,31.565622009569378,418,27.596848014865408
163,7,25.268223394898857,1137,20.19480258864684
163,8,24.213900112233446,1782,17.670589208098896
163,9,24.530638757013378,2317,16.14245458430413
163,10,23.74384077281812,3002,14.686578374279291
163,11,24.106997863247866,3744,15.416931007935455
163,12,24.157682808716707,4130,15.934766798098398
163,13,23.867738902252352,4573,15.55826209954811
163,14,23.879978187586755,5043,15.3605784729263
163,15,22.69532893421316,5001,13.198532000824212
163,16,23.947808031341822,5105,12.541860256498966
163,17,23.604466324673176,6043,10.4231969908666
163,18,22.875661431591666,6622,9.583342928775906
163,19,22.66949059114237,5261,9.171306816034303
163,20,21.049993548387096,4650,8.83322554578199
163,21,21.301474252491694,4816,9.517226187051278
163,22,21.757061493079192,4407,9.715206707179078
163,23,21.38614826752619,2482,9.657859508876875
164,0,21.511375802997858,1868,10.758027681465226
164,1,22.083379366368806,1231,11.000293194238788
164,2,22.376793997271484,733,11.863844657727784
164,3,22.88991189427313,454,14.07484693014495
164,4,25.983441734417344,369,20.075105496027234
164,5,33.762625,240,27.112458811174918
164,6,26.132527777777774,360,23.535939660645226
164,7,22.198437869822484,845,18.58385615641076
164,8,20.53274006116208,1635,14.05970457485747
164,9,21.425002727768685,1833,13.574667246136572
164,10,22.455098890496863,2073,14.65706149085427
164,11,22.705844364219814,2493,14.014947102087921
164,12,22.961134515890613,2706,15.063506662867969
164,13,23.367739842949813,2929,16.210842725497645
164,14,23.605719591457753,3231,16.559388141935642
164,15,22.48490146217419,3146,14.767187049696217
164,16,24.045708884688093,3174,13.597462687558856
164,17,23.441020262216924,4195,11.910906868915568
164,18,22.542242218928646,4723,9.958874072834801
164,19,22.057594020088764,4281,9.71612459302084
164,20,21.238814926878465,3966,10.036149377771945
164,21,21.478791048406713,4111,9.635381798698662
164,22,21.757068170169145,3902,9.64437107474055
164,23,21.144190166305133,2766,9.68129107436277
165,0,43.00142857142857,7,16.298123029530554
165,1,19.343333333333334,3,9.867164401860006
165,2,19.177500000000002,4,14.23619653090904
165,3,5.155,2,3.7123106012293747
165,4,26.494,5,16.685019628397207
165,5,29.565999999999995,5,14.655431757543004
165,6,37.808846153846154,26,13.097849694334737
165,7,26.572444444444443,45,17.104783508974585
165,8,27.56833333333333,48,14.887208751044067
165,9,25.687741935483867,31,10.546750118615503
165,10,23.74310344827586,29,8.222664281227429
165,11,29.835757575757576,33,13.01353863057216
165,12,28.97733333333333,30,13.16869797803798
165,13,27.80545454545455,22,10.700524565367157
165,14,28.370285714285714,35,15.11620565636027
165,15,23.442758620689656,29,10.889834019642793
165,16,28.06,17,14.168478658628102
165,17,16.5075,16,7.882291967864845
165,18,23.448,10,10.882705750154438
165,19,39.477999999999994,5,21.975374172013545
165,20,32.93727272727273,11,20.51709048130806
165,21,32.49,4,21.19789612202117
165,22,23.324285714285715,7,13.631929255908545
165,23,8.7525,4,3.479294708222726
166,0,18.72838028169014,142,11.519779144684305
166,1,17.187457627118643,59,11.55277016984721
166,2,19.311739130434784,46,13.091081833633128
166,3,20.32925925925926,27,18.14940217831429
166,4,34.24410256410256,39,25.23342120846756
166,5,29.098205128205127,78,23.521623803364136
166,6,24.307810650887575,169,18.943160766384167
166,7,22.112723492723493,481,12.137699529103568
166,8,21.633772455089822,668,11.298715075571218
166,9,21.677027027027027,592,12.330730115871875
166,10,21.76895470383275,574,12.51852481236807
166,11,21.56961038961039,616,11.790444602007064
166,12,22.36588548601864,751,12.67859470583665
166,13,22.584889502762433,724,14.676146645062731
166,14,22.3164371257485,668,13.281488200353563
166,15,22.096061997703785,871,13.129653731838895
166,16,22.81988833746898,806,13.096590371787535
166,17,22.82619872379216,1097,12.627315493693068
166,18,22.090385818561,959,12.00078396696487
166,19,21.891526315789477,760,11.828248607654102
166,20,20.527932098765433,648,11.54599390764262
166,21,21.719578544061303,522,13.722854670988626
166,22,20.494804177545692,383,12.083016288105435
166,23,19.589228295819936,311,11.312699774003779
167,0,58.21,2,10.154053377838823
167,1,9.766666666666667,3,7.624626766821661
167,3,23.284,5,15.14572315870061
167,4,24.316363636363636,11,14.597447223899989
167,5,29.907142857142855,21,18.68826667801408
167,6,28.055,36,13.976859549167076
167,7,33.78,54,16.222886582128464
167,8,26.015,34,10.981128233142861
167,9,27.648666666666667,15,10.03742558532577
167,10,31.150555555555556,18,15.569211500009438
167,11,28.005384615384614,13,11.808117698843605
167,12,35.8395,20,18.059320519653532
167,13,30.0625,20,13.458472923071643
167,14,27.933888888888887,18,8.886898578236913
167,15,34.72705882352941,17,13.576111264232608
167,16,15.65,2,11.808683245815345
167,17,35.45666666666667,6,26.45803066493549
167,18,32.050000000000004,3,23.59712058705468
167,19,25.83,6,20.744386228567958
167,20,22.85,2,12.812774875100242
167,21,23.505000000000003,4,11.574600065085045
167,22,27.801111111111112,9,16.915948424818254
167,23,19.45,3,5.240572487810849
168,0,22.062926829268292,41,13.43879240183106
168,1,18.695555555555554,9,16.07965026913763
168,2,16.287,10,7.528773029739529
168,3,27.84777777777778,18,20.403744049605947
168,4,23.98,24,11.20732485630637
168,5,24.081315789473685,38,11.603338562218791
168,6,28.412888888888887,45,13.34066435960202
168,7,29.898735632183907,87,13.310322432852868
168,8,32.34521739130435,69,19.63273583829222
168,9,27.804285714285715,35,14.272689734906574
168,10,27.348484848484848,33,18.420089427241546
168,11,26.203548387096774,31,13.800574275101042
168,12,30.67096774193548,31,15.797235909031407
168,13,25.605348837209302,43,14.304276142008858
168,14,27.852666666666668,60,14.536003678379185
168,15,32.27688888888889,45,15.556332359031366
168,16,28.175581395348836,43,13.831964757715847
168,17,30.952727272727273,55,13.514016105996443
168,18,24.463428571428572,35,14.684319957187054
168,19,22.555652173913042,23,9.838427824369907
168,20,22.4175,28,17.201267529738313
168,21,26.229000000000003,20,13.670953418413108
168,22,29.556,35,11.699985721459365
168,23,25.74177777777778,45,14.964771706318215
169,0,17.315,4,4.556325273726625
169,1,21.4375,8,24.19375760692946
169,2,12.708,5,9.8519272226301
169,3,14.966,5,10.749524640652721
169,4,24.33285714285714,7,16.10839503104485
169,5,29.025454545454544,11,15.626633907298373
169,6,37.44555555555556,27,14.149498314926312
169,7,34.1504347826087,46,16.020501581344895
169,8,32.57787878787879,33,23.991867601019486
169,9,31.25923076923077,13,13.0771820751124
169,10,38.46857142857143,21,20.271051597219685
169,11,35.824615384615385,13,10.269530673619425
169,12,35.47071428571429,14,12.410514440639384
169,13,35.5475,16,14.43139702177166
169,14,39.08833333333334,18,21.349505091384646
169,15,32.67230769230769,13,18.972556124503516
169,16,38.728571428571435,7,17.14302523727111
169,17,23.89,4,10.516710512322756
169,18,15.718,5,6.684184318224625
169,19,17.62875,8,11.504453097450073
169,20,28.142000000000003,5,14.270701454378477
169,21,19.646666666666665,3,5.53897403255633
169,22,23.45875,8,14.378631404672303
169,23,18.965,8,12.453535355759136
17,0,20.840344827586208,29,13.415286185850674
17,1,28.277058823529412,17,18.004052239949306
17,2,19.36375,8,14.917523671843126
17,3,12.048333333333332,6,8.71171490962983
17,4,24.583809523809524,21,13.147430348243141
17,5,31.12576923076923,26,17.61329410941109
17,6,31.31611111111111,54,14.94040102220829
17,7,27.39561797752809,89,13.976948957858516
17,8,32.36807339449541,109,13.920353967739324
17,9,26.764999999999997,98,12.668050668195118
17,10,27.35852459016393,61,12.705396338572779
17,11,25.647399999999998,50,13.738678873300499
17,12,32.6054,50,15.217901677609424
17,13,26.141190476190477,42,16.08493678045166
17,14,24.456285714285716,70,14.275677112439661
17,15,20.671818181818182,55,11.609020294088223
17,16,26.722666666666665,45,13.226829380261373
17,17,26.64560975609756,41,14.543384243149958
17,18,21.72901960784314,51,13.569070897434646
17,19,24.62212121212121,33,15.26924866307601
17,20,19.795499999999997,40,9.52760818318573
17,21,19.442,25,13.611584220802515
17,22,30.299,30,14.391833735694073
17,23,23.889117647058825,34,12.673672871206117
170,0,21.769422776911078,1282,11.554661071821375
170,1,21.30448051948052,770,10.19583796891833
170,2,22.389338061465722,423,12.701541778140232
170,3,24.43776371308017,237,17.08748661422708
170,4,29.323053097345134,226,24.21662488579675
170,5,28.633205128205127,312,24.50879084986481
170,6,21.988504221954162,829,17.052952715312102
170,7,20.964634402945816,1901,13.517649220865788
170,8,20.822422360248446,3059,12.164483519803387
170,9,21.574717204619485,3377,11.535440228542235
170,10,22.28699168975069,3610,12.048066143226583
170,11,22.11396158770807,3905,11.839093397855892
170,12,22.135162401574803,4064,12.47687261720204
170,13,22.808972712680575,4361,13.801929262810745
170,14,23.095751605047596,4517,14.074942350295773
170,15,22.881810988017182,4423,13.761951412951706
170,16,24.109747262005055,4748,12.275480285558885
170,17,23.661849615806805,5466,10.378479544610222
170,18,22.578251936679017,5938,9.162509999935734
170,19,22.253358282450268,5077,9.646742863810214
170,20,21.050451642335766,4384,9.683375091425907
170,21,21.295694444444447,3888,9.80717708037458
170,22,21.050742005588326,3221,9.602582354002786
170,23,20.1881121751026,2193,9.562433964859652
171,0,17.14857142857143,7,12.706544807790236
171,1,18.503333333333334,3,13.509257319828258
171,2,9.494,5,5.300649016865766
171,3,24.55,1,0.0
171,4,25.89,2,3.0547012947258856
171,6,44.593333333333334,3,21.92730109551409
171,7,31.965555555555554,9,14.655621883010552
171,8,37.90954545454545,22,16.069301545633593
171,9,23.72,4,15.578412413764548
171,10,39.33714285714286,7,21.01875489040341
171,11,36.0,4,20.435113571171232
171,12,38.410000000000004,5,17.2619176223269
171,13,42.97,2,2.870853531617384
171,14,41.47,4,6.21620462983644
171,15,28.3,4,9.08992115844063
171,16,53.196000000000005,5,25.51229762291119
171,17,37.394999999999996,2,18.943390667987607
171,18,25.5,2,6.363961030678928
171,19,17.478333333333335,6,14.951875356177453
171,21,26.41142857142857,7,16.249666077155176
171,22,26.365,10,13.962163355137898
171,23,20.03125,8,7.172820599815867
172,0,53.45,1,0.0
172,1,34.845,2,37.66757823380738
172,3,9.74,1,0.0
172,5,44.1,1,0.0
172,6,41.849999999999994,2,0.9333809511662404
172,8,24.865000000000002,4,18.25483406297265
173,0,26.183,10,16.94324057289842
173,1,20.372500000000002,8,12.02015301780425
173,2,16.842222222222222,9,17.452510405223787
173,3,16.2125,4,7.028856592647199
173,4,25.935555555555556,9,14.301333076946978
173,5,29.095555555555556,9,13.690100539359737
173,6,33.236000000000004,15,13.761747604968532
173,7,28.347333333333335,15,14.377439900595588
173,8,36.327619047619045,21,20.26117763230013
173,9,35.51285714285714,7,9.296362575914149
173,10,27.667499999999997,4,14.661390054607146
173,11,35.634,10,9.480970648854706
173,12,35.12,4,14.909656825918788
173,13,26.858571428571427,7,17.404101459686093
173,14,41.35875,8,18.302111070662235
173,15,24.624000000000002,5,12.390384578373668
173,16,22.922,5,16.653773446279374
173,17,24.320000000000004,6,11.239211716130274
173,18,26.683636363636364,11,9.304512101907624
173,19,25.795,6,12.298723104452757
173,20,31.98333333333333,6,20.39799957512174
173,21,27.216923076923077,13,17.25512068180312
173,22,28.99777777777778,18,13.60991012441931
173,23,32.858,10,15.7208762831819
174,0,30.229999999999997,2,4.285067093990476
174,1,7.74,1,0.0
174,2,23.615000000000002,2,9.029753595752213
174,3,12.585,2,5.3527983335821645
174,4,36.81857142857143,7,15.725400290158412
174,5,43.35333333333333,12,15.966387610644224
174,6,38.69391304347826,23,17.59936355748294
174,7,28.367222222222225,18,15.367053682761991
174,8,31.08153846153846,13,19.947463015863214
174,9,44.472,10,20.42208216612596
174,10,37.512142857142855,14,18.69371682948843
174,11,45.033,10,21.69474490900196
174,12,41.495555555555555,18,16.8707785036809
174,13,38.736666666666665,15,18.055202917191274
174,14,30.84,7,11.648204439597833
174,15,43.333333333333336,9,14.816083321849941
174,16,38.49333333333333,12,19.514185205701626
174,17,38.54600000000001,5,8.051526563329466
174,18,39.78333333333333,3,26.271155919245984
174,20,18.34,2,13.208754672564707
174,21,23.43,2,7.056925676241746
174,22,19.1075,4,5.060990515699472
174,23,17.293125,16,8.288090024245637
175,0,31.74857142857143,7,15.045268833946245
175,1,4.19,1,0.0
175,2,35.83,2,2.404163056034263
175,3,80.52,1,0.0
175,5,24.79,2,4.299209229614208
175,6,23.451999999999998,5,19.528716547689456
175,7,36.281666666666666,6,16.561624819644557
175,8,42.8,5,10.240419913265276
175,9,21.8825,4,1.2616754733290163
175,10,35.11333333333334,3,27.91455773128661
175,11,62.46,3,18.597881599795176
175,12,51.94,3,3.4641016151377544
175,13,41.862,5,33.660693991657396
175,14,8.165000000000001,2,7.389265863399421
175,15,23.034,5,8.50596143889684
175,16,36.0,1,0.0
175,17,21.35,4,11.225206753849422
175,18,34.56142857142857,7,6.701722237781939
175,19,35.0,4,0.0
175,20,44.235,2,17.854446224960324
175,21,23.59,4,15.550110396178328
175,22,28.651666666666667,6,16.89306534252048
175,23,23.0425,4,13.938518273714271
176,2,73.42,1,0.0
177,0,21.627000000000002,30,17.363762334637993
177,1,14.677142857142858,7,8.49898761478039
177,2,27.921666666666667,6,19.86177979604715
177,3,20.32,9,12.595725465410878
177,4,29.99285714285714,7,18.409389555591563
177,5,33.071176470588235,34,17.219501235994013
177,6,32.43105263157894,57,15.450345082162235
177,7,31.619029126213594,103,16.229961914744145
177,8,31.76508064516129,124,17.30037997120049
177,9,27.129565217391306,69,14.183190074540253
177,10,27.607619047619046,42,13.785039223300057
177,11,33.11093023255814,43,15.661988685676372
177,12,32.20466666666667,30,16.82939991827384
177,13,32.245,38,18.621651558246832
177,14,26.560714285714283,42,14.430260784428675
177,15,27.982,35,15.450580381255813
177,16,34.888823529411766,17,24.41802097896985
177,17,33.495416666666664,24,17.61048772975099
177,18,28.630399999999998,25,17.633331005040805
177,19,36.562,10,21.864897184503036
177,20,25.796363636363637,22,15.70702528456752
177,21,15.73875,8,13.264223026623158
177,22,26.519565217391307,23,17.04696866634835
177,23,26.53357142857143,28,17.366216290659523
178,0,10.675,2,5.225519112968585
178,1,13.79,2,8.78226622233692
178,2,54.8,1,0.0
178,3,29.27,1,0.0
178,4,23.563333333333333,3,14.612735313189427
178,5,38.68857142857143,7,10.649349633618364
178,6,50.25,2,11.667261889578034
178,7,25.392307692307693,13,16.586108722786744
178,8,19.684615384615384,13,16.210687634697784
178,9,26.27846153846154,13,15.150460304423014
178,10,42.266666666666666,6,23.932126246254565
178,11,26.744999999999997,2,5.296229791087241
178,12,30.268571428571427,7,10.237694122817937
178,13,12.9,1,0.0
178,14,29.333333333333332,3,25.477053073959187
178,15,16.522,5,13.37562409758887
178,16,19.375,4,17.822901933561024
178,17,24.099999999999998,3,2.7721652187414803
178,18,10.879999999999999,2,0.9050966799187797
178,19,17.795,2,0.28991378028648584
178,20,13.02,2,11.341992770232222
178,21,12.825,2,4.348706704297267
178,22,15.45,1,0.0
178,23,25.93,2,15.740196949212548
179,0,23.06344827586207,29,15.127640094462397
179,1,23.281764705882352,17,15.477476068182966
179,2,27.04,10,12.019737471712473
179,3,14.926999999999998,10,9.797815005851504
179,4,29.332222222222224,9,14.282715758721954
179,5,25.087407407407408,27,11.40281867737858
179,6,29.336060606060606,66,10.687105368878008
179,7,26.613846153846154,117,15.11510074145731
179,8,30.746666666666666,123,15.539720215357312
179,9,30.346507936507937,63,17.447450147258337
179,10,24.729423076923077,52,11.301606239035323
179,11,24.75979591836735,49,15.400195411340825
179,12,26.799999999999997,47,16.27896161628093
179,13,29.68309523809524,42,13.999009109200871
179,14,27.62333333333333,39,20.326854202123503
179,15,20.300714285714285,42,12.294932010218215
179,16,26.184242424242427,33,16.479362478245147
179,17,24.70769230769231,39,14.211720970926272
179,18,26.850277777777777,36,15.735044143768684
179,19,21.609428571428573,35,13.949815293497224
179,20,23.10565217391304,23,13.4528864175844
179,21,26.665714285714284,28,16.33595816291561
179,22,23.896896551724137,29,13.55734858808743
179,23,21.969,20,13.055326358072763
18,0,18.31,5,5.481860997872895
18,3,27.45,2,14.919953083036154
18,4,41.19875,16,3.7562425818007723
18,5,29.714285714285715,7,23.68963335662729
18,6,42.41681818181818,22,15.203149857329421
18,7,32.449666666666666,30,18.46542425693235
18,8,28.942857142857143,35,14.758249452111738
18,9,38.39066666666667,15,21.640142746646525
18,10,43.803333333333335,12,20.07630323329351
18,11,32.0525,12,14.010787483546059
18,12,29.43333333333333,9,17.953208626872247
18,13,44.36,11,16.996072487489574
18,14,40.315714285714286,14,22.047271491497085
18,15,31.997692307692304,13,13.93579034587212
18,16,30.635714285714283,7,18.525672148978252
18,17,41.1375,4,23.81699445773962
18,18,13.11,2,5.699280656363574
18,19,21.128333333333334,6,11.152765426864615
18,20,35.90833333333333,6,29.0867615362499
18,21,24.7,6,16.19465096876126
18,22,17.5425,4,7.9274265475415575
18,23,18.656,5,4.7981902838466075
180,0,28.173571428571428,14,18.901085279032916
180,1,28.089999999999996,10,18.479367473542545
180,2,23.255000000000003,10,11.491136922766946
180,3,19.122500000000002,4,11.564089170070135
180,4,24.46,5,20.083579113295517
180,5,22.823333333333334,3,4.117406141411522
180,6,30.098333333333333,6,23.433217804361966
180,7,30.252142857142854,28,19.284540028919128
180,8,26.36625,16,17.50309453591945
180,9,33.763,10,25.89592934549109
180,10,59.46,1,0.0
180,11,38.567499999999995,4,11.562962062839551
180,12,28.310000000000002,3,14.586922225061736
180,13,28.281,10,16.01810812105405
180,14,22.300769230769234,13,17.386677592119423
180,15,16.311111111111114,9,8.493058113018602
180,16,14.434000000000001,5,9.237282067794618
180,17,29.557142857142857,7,17.59341232231136
180,18,14.9725,4,7.16202659866605
180,19,27.415,2,17.50089283436705
180,20,32.54222222222222,9,18.58030461118559
180,21,24.543076923076924,13,22.805930290392812
180,22,20.6,10,11.003840743627249
180,23,25.35578947368421,19,16.77443568045318
181,0,22.902134831460675,89,13.866389258654287
181,1,34.24186046511628,43,19.07023363102747
181,2,26.658499999999997,20,19.39093881579473
181,3,17.101999999999997,15,6.771688120402475
181,4,21.070769230769233,13,17.887882519338085
181,5,25.224999999999998,12,13.883811043474667
181,6,27.929642857142856,28,16.621999363214037
181,7,26.111250000000002,64,17.6526804026138
181,8,29.384875,80,19.302142728418204
181,9,34.04344827586207,58,18.14796808999628
181,10,28.868113207547168,53,14.981594356024866
181,11,25.89673469387755,49,13.01468967931927
181,12,28.536666666666665,63,13.600935095936268
181,13,24.76211538461538,52,12.115662094430718
181,14,26.68075757575758,66,15.42857262559966
181,15,28.542641509433963,53,19.38702472025113
181,16,26.651379310344826,58,15.597303911003213
181,17,21.63342105263158,76,13.683452737047679
181,18,21.34743119266055,109,13.083740220401197
181,19,26.603249999999996,80,15.667096034829077
181,20,24.871634615384615,104,14.502306017539519
181,21,25.94436090225564,133,14.556769140443109
181,22,28.16708074534161,161,14.857030896167961
181,23,21.67911111111111,135,13.029252018408577
182,0,23.846666666666664,6,11.247955666105137
182,2,34.879999999999995,2,12.812774875100242
182,3,22.99,1,0.0
182,4,30.3,7,12.823067755676357
182,5,39.3568,25,13.631036497640228
182,6,35.253,70,16.146900124271177
182,7,36.67531914893617,94,15.166640791810211
182,8,29.049705882352942,68,15.64442602283144
182,9,34.95575,40,12.846119814748413
182,10,40.42842105263158,19,17.37767158138982
182,11,37.24826086956522,23,13.777427406045504
182,12,29.409999999999997,17,16.18158637155208
182,13,36.6245,20,15.323542078844083
182,14,33.69533333333333,15,23.387465161206904
182,15,30.82375,8,13.135155594815005
182,16,32.27777777777778,9,21.14856542284711
182,17,28.14833333333333,6,17.36280670475447
182,18,28.33125,8,7.923329814992106
182,19,41.98,3,13.496710710391625
182,20,43.15,3,16.653471109651584
182,21,19.788,5,6.2695310829439235
182,22,36.65,2,11.808683245815342
182,23,25.5725,4,18.815807848721246
183,0,9.8,1,0.0
183,1,14.12,3,2.534501923455574
183,2,20.69,1,0.0
183,4,46.94,1,0.0
183,5,40.188,5,11.477226145720055
183,6,47.62529411764706,17,11.509993004801881
183,7,32.706,10,14.750988064834468
183,8,32.21,10,20.332797807155476
183,9,46.94,4,6.97614984548545
183,11,34.50833333333333,6,8.509351130765886
183,12,54.94,1,0.0
183,13,50.59142857142857,7,13.462445826039474
183,15,29.75,1,0.0
183,16,8.22,1,0.0
183,17,28.28,1,0.0
183,18,42.22333333333333,3,18.561811154446467
183,19,53.53,1,0.0
183,20,18.55,1,0.0
183,21,26.6,1,0.0
183,22,29.786666666666665,3,28.087371420859828
183,23,23.558,5,23.253584024833675
184,4,3.08,1,0.0
184,7,39.27,1,0.0
184,9,10.655000000000001,2,1.7465537495307735
184,11,20.0,1,0.0
184,12,50.0,1,0.0
184,13,9.4,1,0.0
184,21,77.0,1,0.0
184,23,34.695,2,12.282444789210329
185,0,22.936,5,13.179889225634637
185,1,41.26,1,0.0
185,4,30.78,2,10.592459582174484
185,5,41.445,4,16.724077453380403
185,6,28.45052631578947,19,12.39366032995374
185,7,29.159000000000002,10,14.8503620980919
185,8,36.852380952380955,21,17.411248922682688
185,9,28.95,8,12.75242609971026
185,10,31.8,5,20.265734627691145
185,11,33.63285714285714,7,15.298238149414148
185,12,37.16444444444445,9,19.10448776538585
185,13,39.59375,8,18.635504468237887
185,14,36.8725,8,18.21369873003755
185,15,23.816,5,8.900007303367788
185,16,32.06666666666667,6,15.902632067260647
185,17,47.47,6,22.055227951667153
185,18,35.79666666666667,3,9.074196015809518
185,19,34.97,2,16.928136341605946
185,20,35.083333333333336,3,19.520815385975386
185,21,34.79,4,14.4667434713783
185,22,14.044,5,6.753590156353878
185,23,26.07428571428571,7,12.102561515567489
186,0,24.08741081081081,1850,12.130927530780534
186,1,23.213502645502643,945,12.701508097526412
186,2,24.186222596964587,593,13.748534451296072
186,3,22.574958448753463,361,13.307508117222223
186,4,25.905492063492062,315,19.643896509085213
186,5,19.303766859344897,1038,11.302283704837205
186,6,17.991865828092244,2385,8.964651345165626
186,7,18.643141666666665,3600,8.636778410268022
186,8,20.995706303084486,4474,10.513050023445055
186,9,21.85472463183377,4957,9.706215896407228
186,10,23.288977322285216,4586,10.92773807690083
186,11,23.706200241254525,4974,11.526709281575851
186,12,23.81612620142081,4786,11.907841552737182
186,13,24.38800312554263,5759,12.109123044029252
186,14,23.871155462184873,4760,11.80861966139179
186,15,23.826572301425664,4910,11.972735624409703
186,16,25.42013859882286,5267,11.700730649023873
186,17,25.214595443833463,6365,10.763356522639592
186,18,24.579128719971315,5578,10.321649076418417
186,19,24.579180524944903,4991,10.273299602323865
186,20,24.049138048669548,4397,11.132146476573531
186,21,24.189076828707254,6521,10.230678074866313
186,22,24.26676295012517,5193,11.154584078831656
186,23,23.96556848404255,3008,11.620080423481799
187,8,61.3,1,0.0
188,0,20.262631578947367,19,15.605585126309842
188,1,15.31,3,10.650976481055622
188,2,21.504615384615384,13,15.813304322302267
188,3,38.013999999999996,5,14.001420642206275
188,4,24.81238095238095,21,15.125592849459455
188,5,29.66144736842105,76,16.52825158762595
188,6,30.128257575757573,132,14.60081298040878
188,7,29.00584745762712,118,14.56505936836106
188,8,27.116187050359713,139,13.92492028419841
188,9,25.4284962406015,133,13.917735333468798
188,10,27.572222222222223,72,12.552732626827757
188,11,24.115921052631577,76,9.25669475606804
188,12,27.10842105263158,95,14.336351453989892
188,13,29.300428571428576,70,13.481649840518786
188,14,24.18795698924731,93,11.722664461848527
188,15,27.58755813953488,86,17.73637060400076
